week_start,week_date_key,team_key,service_key,fte_available,absence_rate,staffed_hours,cases_received,required_handle_hours,forecast_handle_hours,capacity_gap_hours,capacity_gap_pct,synthetic_label
2026-01-12 00:00:00,20260112,4,1,1.83,0.0421,47.87,26,26.84,25.73,-21.03,-0.4393,Synthetic demonstration data — not actual University of Sydney results
2026-01-12 00:00:00,20260112,5,2,2.11,0.0437,55.21,32,40.58,43.14,-14.63,-0.2649,Synthetic demonstration data — not actual University of Sydney results
2026-01-12 00:00:00,20260112,6,2,2.14,0.01,58.0,8,7.13,6.74,-50.87,-0.8771,Synthetic demonstration data — not actual University of Sydney results
2026-01-12 00:00:00,20260112,7,2,2.16,0.0304,57.17,2,1.61,1.66,-55.56,-0.9718,Synthetic demonstration data — not actual University of Sydney results
2026-01-12 00:00:00,20260112,8,3,1.45,0.0638,37.09,0,0.0,0.0,-37.09,-1.0,Synthetic demonstration data — not actual University of Sydney results
2026-01-12 00:00:00,20260112,9,3,1.68,0.0903,41.81,21,24.81,26.63,-17.0,-0.4066,Synthetic demonstration data — not actual University of Sydney results
2026-01-12 00:00:00,20260112,10,3,1.61,0.0564,41.5,5,6.73,6.25,-34.77,-0.8378,Synthetic demonstration data — not actual University of Sydney results
2026-01-19 00:00:00,20260119,1,1,1.81,0.0598,46.46,15,18.99,19.81,-27.47,-0.5913,Synthetic demonstration data — not actual University of Sydney results
2026-01-19 00:00:00,20260119,2,1,1.82,0.026,48.54,14,19.09,20.23,-29.45,-0.6067,Synthetic demonstration data — not actual University of Sydney results
2026-01-19 00:00:00,20260119,3,1,1.75,0.0547,45.23,15,16.07,14.82,-29.16,-0.6447,Synthetic demonstration data — not actual University of Sydney results
2026-01-19 00:00:00,20260119,4,1,1.72,0.0596,44.22,28,30.69,29.25,-13.53,-0.306,Synthetic demonstration data — not actual University of Sydney results
2026-01-19 00:00:00,20260119,5,2,2.12,0.0774,53.59,29,32.07,30.99,-21.52,-0.4016,Synthetic demonstration data — not actual University of Sydney results
2026-01-19 00:00:00,20260119,6,2,1.83,0.0562,47.24,6,8.24,8.21,-39.0,-0.8256,Synthetic demonstration data — not actual University of Sydney results
2026-01-19 00:00:00,20260119,7,2,1.98,0.0726,50.15,6,4.9,5.27,-45.25,-0.9023,Synthetic demonstration data — not actual University of Sydney results
2026-01-19 00:00:00,20260119,8,3,1.52,0.0916,37.86,5,6.71,6.81,-31.15,-0.8228,Synthetic demonstration data — not actual University of Sydney results
2026-01-19 00:00:00,20260119,9,3,1.49,0.0566,38.58,22,24.2,23.59,-14.38,-0.3728,Synthetic demonstration data — not actual University of Sydney results
2026-01-19 00:00:00,20260119,10,3,1.58,0.0393,41.44,9,8.7,9.13,-32.74,-0.79,Synthetic demonstration data — not actual University of Sydney results
2026-01-26 00:00:00,20260126,1,1,1.98,0.0277,52.58,20,23.74,22.48,-28.84,-0.5485,Synthetic demonstration data — not actual University of Sydney results
2026-01-26 00:00:00,20260126,2,1,1.85,0.0989,45.72,15,23.1,24.1,-22.62,-0.4948,Synthetic demonstration data — not actual University of Sydney results
2026-01-26 00:00:00,20260126,3,1,1.89,0.0388,49.82,11,12.37,12.98,-37.45,-0.7517,Synthetic demonstration data — not actual University of Sydney results
2026-01-26 00:00:00,20260126,4,1,1.76,0.0352,46.43,25,29.92,27.73,-16.51,-0.3557,Synthetic demonstration data — not actual University of Sydney results
2026-01-26 00:00:00,20260126,5,2,2.12,0.059,54.69,31,38.35,40.11,-16.34,-0.2988,Synthetic demonstration data — not actual University of Sydney results
2026-01-26 00:00:00,20260126,6,2,1.99,0.0243,53.25,6,8.37,8.62,-44.88,-0.8428,Synthetic demonstration data — not actual University of Sydney results
2026-01-26 00:00:00,20260126,7,2,1.92,0.0802,48.38,10,8.97,9.46,-39.41,-0.8146,Synthetic demonstration data — not actual University of Sydney results
2026-01-26 00:00:00,20260126,8,3,1.4,0.028,37.36,3,2.41,2.55,-34.95,-0.9355,Synthetic demonstration data — not actual University of Sydney results
2026-01-26 00:00:00,20260126,9,3,1.36,0.0646,34.75,29,34.04,36.48,-0.71,-0.0205,Synthetic demonstration data — not actual University of Sydney results
2026-01-26 00:00:00,20260126,10,3,1.47,0.0648,37.57,8,8.29,8.75,-29.28,-0.7794,Synthetic demonstration data — not actual University of Sydney results
2026-02-02 00:00:00,20260202,1,1,1.75,0.1211,40.1,26,29.92,29.49,-10.18,-0.2538,Synthetic demonstration data — not actual University of Sydney results
2026-02-02 00:00:00,20260202,2,1,1.71,0.0665,41.64,55,70.15,70.17,28.51,0.6846,Synthetic demonstration data — not actual University of Sydney results
2026-02-02 00:00:00,20260202,3,1,1.81,0.084,43.35,12,12.27,11.75,-31.08,-0.7169,Synthetic demonstration data — not actual University of Sydney results
2026-02-02 00:00:00,20260202,4,1,1.7,0.0667,41.52,35,33.56,33.1,-7.96,-0.1917,Synthetic demonstration data — not actual University of Sydney results
2026-02-02 00:00:00,20260202,5,2,2.02,0.0891,50.38,62,75.44,73.98,25.06,0.4975,Synthetic demonstration data — not actual University of Sydney results
2026-02-02 00:00:00,20260202,6,2,1.88,0.0393,49.31,4,3.53,3.69,-45.78,-0.9284,Synthetic demonstration data — not actual University of Sydney results
2026-02-02 00:00:00,20260202,7,2,1.94,0.09,48.3,13,15.09,14.45,-33.21,-0.6876,Synthetic demonstration data — not actual University of Sydney results
2026-02-02 00:00:00,20260202,8,3,1.61,0.1368,38.06,3,3.3,3.19,-34.76,-0.9133,Synthetic demonstration data — not actual University of Sydney results
2026-02-02 00:00:00,20260202,9,3,1.66,0.0772,41.98,36,42.38,44.24,0.4,0.0096,Synthetic demonstration data — not actual University of Sydney results
2026-02-02 00:00:00,20260202,10,3,1.64,0.0849,40.98,7,7.26,6.61,-33.72,-0.8228,Synthetic demonstration data — not actual University of Sydney results
2026-02-09 00:00:00,20260209,1,1,1.82,0.0946,43.02,29,31.76,29.24,-11.26,-0.2618,Synthetic demonstration data — not actual University of Sydney results
2026-02-09 00:00:00,20260209,2,1,1.71,0.0955,40.28,44,53.83,53.14,13.55,0.3364,Synthetic demonstration data — not actual University of Sydney results
2026-02-09 00:00:00,20260209,3,1,1.96,0.1032,45.86,19,22.43,20.48,-23.43,-0.5109,Synthetic demonstration data — not actual University of Sydney results
2026-02-09 00:00:00,20260209,4,1,1.93,0.1082,44.98,27,30.86,31.25,-14.12,-0.3139,Synthetic demonstration data — not actual University of Sydney results
2026-02-09 00:00:00,20260209,5,2,1.85,0.0881,46.16,59,66.77,70.07,20.61,0.4464,Synthetic demonstration data — not actual University of Sydney results
2026-02-09 00:00:00,20260209,6,2,2.09,0.088,52.15,8,9.45,9.22,-42.7,-0.8188,Synthetic demonstration data — not actual University of Sydney results
2026-02-09 00:00:00,20260209,7,2,1.89,0.0843,47.41,10,11.36,12.16,-36.05,-0.7604,Synthetic demonstration data — not actual University of Sydney results
2026-02-09 00:00:00,20260209,8,3,1.64,0.0876,40.92,5,5.19,5.46,-35.73,-0.8732,Synthetic demonstration data — not actual University of Sydney results
2026-02-09 00:00:00,20260209,9,3,1.62,0.1402,38.19,39,43.31,44.01,5.12,0.1341,Synthetic demonstration data — not actual University of Sydney results
2026-02-09 00:00:00,20260209,10,3,1.5,0.0492,39.01,7,9.51,9.09,-29.5,-0.7562,Synthetic demonstration data — not actual University of Sydney results
2026-02-16 00:00:00,20260216,1,1,1.85,0.0858,44.14,37,48.2,44.0,4.06,0.092,Synthetic demonstration data — not actual University of Sydney results
2026-02-16 00:00:00,20260216,2,1,1.99,0.0812,47.67,36,42.92,39.14,-4.75,-0.0996,Synthetic demonstration data — not actual University of Sydney results
2026-02-16 00:00:00,20260216,3,1,2.04,0.0693,49.59,24,24.52,25.73,-25.07,-0.5056,Synthetic demonstration data — not actual University of Sydney results
2026-02-16 00:00:00,20260216,4,1,1.93,0.0781,46.42,34,37.27,35.68,-9.15,-0.1971,Synthetic demonstration data — not actual University of Sydney results
2026-02-16 00:00:00,20260216,5,2,1.94,0.0741,49.08,58,65.79,68.58,16.71,0.3404,Synthetic demonstration data — not actual University of Sydney results
2026-02-16 00:00:00,20260216,6,2,2.21,0.0827,55.51,5,4.22,4.28,-51.29,-0.924,Synthetic demonstration data — not actual University of Sydney results
2026-02-16 00:00:00,20260216,7,2,2.17,0.0797,54.7,15,19.39,20.85,-35.31,-0.6455,Synthetic demonstration data — not actual University of Sydney results
2026-02-16 00:00:00,20260216,8,3,1.55,0.0354,41.02,7,8.46,8.17,-32.56,-0.7937,Synthetic demonstration data — not actual University of Sydney results
2026-02-16 00:00:00,20260216,9,3,1.67,0.088,41.76,33,43.18,40.51,1.42,0.034,Synthetic demonstration data — not actual University of Sydney results
2026-02-16 00:00:00,20260216,10,3,1.55,0.0823,38.99,11,13.0,12.33,-25.99,-0.6665,Synthetic demonstration data — not actual University of Sydney results
2026-02-23 00:00:00,20260223,1,1,1.84,0.0988,43.21,29,35.49,36.24,-7.72,-0.1787,Synthetic demonstration data — not actual University of Sydney results
2026-02-23 00:00:00,20260223,2,1,2.03,0.0748,48.93,40,48.17,44.23,-0.76,-0.0156,Synthetic demonstration data — not actual University of Sydney results
2026-02-23 00:00:00,20260223,3,1,1.78,0.0823,42.54,18,24.82,26.72,-17.72,-0.4166,Synthetic demonstration data — not actual University of Sydney results
2026-02-23 00:00:00,20260223,4,1,1.81,0.0797,43.47,27,35.85,35.39,-7.62,-0.1753,Synthetic demonstration data — not actual University of Sydney results
2026-02-23 00:00:00,20260223,5,2,2.12,0.0974,52.29,52,53.07,54.31,0.78,0.0149,Synthetic demonstration data — not actual University of Sydney results
2026-02-23 00:00:00,20260223,6,2,1.87,0.0775,47.14,11,14.1,12.93,-33.04,-0.7009,Synthetic demonstration data — not actual University of Sydney results
2026-02-23 00:00:00,20260223,7,2,1.95,0.1148,47.14,6,9.08,8.58,-38.06,-0.8074,Synthetic demonstration data — not actual University of Sydney results
2026-02-23 00:00:00,20260223,8,3,1.5,0.0941,37.23,6,6.63,7.1,-30.6,-0.8219,Synthetic demonstration data — not actual University of Sydney results
2026-02-23 00:00:00,20260223,9,3,1.45,0.0862,36.33,28,37.32,34.0,0.99,0.0272,Synthetic demonstration data — not actual University of Sydney results
2026-02-23 00:00:00,20260223,10,3,1.62,0.0819,40.72,7,6.64,6.93,-34.08,-0.837,Synthetic demonstration data — not actual University of Sydney results
2026-03-02 00:00:00,20260302,1,1,1.82,0.1235,41.64,27,32.73,34.06,-8.91,-0.2139,Synthetic demonstration data — not actual University of Sydney results
2026-03-02 00:00:00,20260302,2,1,1.84,0.1043,43.01,37,49.59,53.27,6.58,0.1531,Synthetic demonstration data — not actual University of Sydney results
2026-03-02 00:00:00,20260302,3,1,2.05,0.1107,47.59,21,22.33,21.04,-25.26,-0.5308,Synthetic demonstration data — not actual University of Sydney results
2026-03-02 00:00:00,20260302,4,1,1.72,0.1169,39.61,40,41.47,40.67,1.86,0.0471,Synthetic demonstration data — not actual University of Sydney results
2026-03-02 00:00:00,20260302,5,2,2.17,0.0736,55.05,58,66.45,71.63,11.4,0.2071,Synthetic demonstration data — not actual University of Sydney results
2026-03-02 00:00:00,20260302,6,2,1.86,0.0809,46.73,9,12.84,12.78,-33.89,-0.7252,Synthetic demonstration data — not actual University of Sydney results
2026-03-02 00:00:00,20260302,7,2,1.88,0.068,47.89,9,11.85,11.03,-36.04,-0.7526,Synthetic demonstration data — not actual University of Sydney results
2026-03-02 00:00:00,20260302,8,3,1.63,0.0815,40.9,6,7.68,8.01,-33.22,-0.8122,Synthetic demonstration data — not actual University of Sydney results
2026-03-02 00:00:00,20260302,9,3,1.65,0.1009,40.65,49,55.8,52.02,15.15,0.3725,Synthetic demonstration data — not actual University of Sydney results
2026-03-02 00:00:00,20260302,10,3,1.65,0.0823,41.43,4,5.6,5.11,-35.83,-0.8648,Synthetic demonstration data — not actual University of Sydney results
2026-03-09 00:00:00,20260309,1,1,2.08,0.1077,48.37,28,33.17,30.38,-15.2,-0.3143,Synthetic demonstration data — not actual University of Sydney results
2026-03-09 00:00:00,20260309,2,1,2.0,0.0343,50.53,51,61.08,63.9,10.55,0.2087,Synthetic demonstration data — not actual University of Sydney results
2026-03-09 00:00:00,20260309,3,1,1.75,0.1422,39.08,23,31.97,34.31,-7.11,-0.1819,Synthetic demonstration data — not actual University of Sydney results
2026-03-09 00:00:00,20260309,4,1,1.75,0.1039,40.84,24,28.41,26.11,-12.43,-0.3044,Synthetic demonstration data — not actual University of Sydney results
2026-03-09 00:00:00,20260309,5,2,2.13,0.1008,52.42,52,57.11,52.25,4.69,0.0895,Synthetic demonstration data — not actual University of Sydney results
2026-03-09 00:00:00,20260309,6,2,1.84,0.0923,45.7,11,11.69,12.24,-34.01,-0.7442,Synthetic demonstration data — not actual University of Sydney results
2026-03-09 00:00:00,20260309,7,2,1.9,0.0869,47.45,12,11.5,11.2,-35.95,-0.7577,Synthetic demonstration data — not actual University of Sydney results
2026-03-09 00:00:00,20260309,8,3,1.6,0.0689,40.66,5,6.49,6.58,-34.17,-0.8404,Synthetic demonstration data — not actual University of Sydney results
2026-03-09 00:00:00,20260309,9,3,1.52,0.0986,37.59,41,45.77,48.26,8.18,0.2176,Synthetic demonstration data — not actual University of Sydney results
2026-03-09 00:00:00,20260309,10,3,1.52,0.1097,37.1,5,4.04,4.12,-33.06,-0.8911,Synthetic demonstration data — not actual University of Sydney results
2026-03-16 00:00:00,20260316,1,1,1.84,0.05,45.68,29,35.84,36.62,-9.84,-0.2154,Synthetic demonstration data — not actual University of Sydney results
2026-03-16 00:00:00,20260316,2,1,1.7,0.0985,40.09,48,55.24,59.23,15.15,0.3781,Synthetic demonstration data — not actual University of Sydney results
2026-03-16 00:00:00,20260316,3,1,1.78,0.0894,42.25,12,13.03,12.26,-29.22,-0.6916,Synthetic demonstration data — not actual University of Sydney results
2026-03-16 00:00:00,20260316,4,1,1.77,0.069,42.95,30,35.44,35.92,-7.51,-0.1749,Synthetic demonstration data — not actual University of Sydney results
2026-03-16 00:00:00,20260316,5,2,1.84,0.114,44.66,38,45.33,47.14,0.67,0.015,Synthetic demonstration data — not actual University of Sydney results
2026-03-16 00:00:00,20260316,6,2,1.85,0.1453,43.37,14,17.24,15.8,-26.13,-0.6025,Synthetic demonstration data — not actual University of Sydney results
2026-03-16 00:00:00,20260316,7,2,2.1,0.1121,50.97,6,6.82,6.35,-44.15,-0.8662,Synthetic demonstration data — not actual University of Sydney results
2026-03-16 00:00:00,20260316,8,3,1.38,0.1041,33.79,7,8.85,8.97,-24.94,-0.7381,Synthetic demonstration data — not actual University of Sydney results
2026-03-16 00:00:00,20260316,9,3,1.51,0.1144,36.54,42,51.85,50.84,15.31,0.4191,Synthetic demonstration data — not actual University of Sydney results
2026-03-16 00:00:00,20260316,10,3,1.56,0.0699,39.78,6,7.03,7.01,-32.75,-0.8233,Synthetic demonstration data — not actual University of Sydney results
2026-03-23 00:00:00,20260323,1,1,2.07,0.1033,48.44,33,42.88,42.87,-5.56,-0.1148,Synthetic demonstration data — not actual University of Sydney results
2026-03-23 00:00:00,20260323,2,1,1.83,0.0783,44.03,45,57.07,56.17,13.04,0.2962,Synthetic demonstration data — not actual University of Sydney results
2026-03-23 00:00:00,20260323,3,1,1.9,0.0937,44.98,17,18.53,18.46,-26.45,-0.5881,Synthetic demonstration data — not actual University of Sydney results
2026-03-23 00:00:00,20260323,4,1,1.98,0.1215,45.38,37,39.75,41.82,-5.63,-0.124,Synthetic demonstration data — not actual University of Sydney results
2026-03-23 00:00:00,20260323,5,2,2.12,0.0878,53.04,44,51.0,54.52,-2.04,-0.0384,Synthetic demonstration data — not actual University of Sydney results
2026-03-23 00:00:00,20260323,6,2,2.03,0.0782,51.31,13,18.0,16.72,-33.31,-0.6492,Synthetic demonstration data — not actual University of Sydney results
2026-03-23 00:00:00,20260323,7,2,1.96,0.0814,49.29,8,8.84,8.09,-40.45,-0.8207,Synthetic demonstration data — not actual University of Sydney results
2026-03-23 00:00:00,20260323,8,3,1.46,0.0825,36.64,7,9.26,9.45,-27.38,-0.7473,Synthetic demonstration data — not actual University of Sydney results
2026-03-23 00:00:00,20260323,9,3,1.54,0.1071,37.54,41,56.31,59.67,18.77,0.4999,Synthetic demonstration data — not actual University of Sydney results
2026-03-23 00:00:00,20260323,10,3,1.45,0.062,37.34,4,4.51,4.22,-32.83,-0.8792,Synthetic demonstration data — not actual University of Sydney results
2026-03-30 00:00:00,20260330,1,1,2.06,0.0584,50.71,20,29.92,28.26,-20.79,-0.41,Synthetic demonstration data — not actual University of Sydney results
2026-03-30 00:00:00,20260330,2,1,1.9,0.03,48.18,27,33.33,33.28,-14.85,-0.3083,Synthetic demonstration data — not actual University of Sydney results
2026-03-30 00:00:00,20260330,3,1,1.79,0.1302,40.57,16,18.89,18.43,-21.68,-0.5344,Synthetic demonstration data — not actual University of Sydney results
2026-03-30 00:00:00,20260330,4,1,2.03,0.0416,50.74,25,28.91,31.16,-21.83,-0.4303,Synthetic demonstration data — not actual University of Sydney results
2026-03-30 00:00:00,20260330,5,2,2.02,0.0553,52.18,42,47.07,50.07,-5.11,-0.0979,Synthetic demonstration data — not actual University of Sydney results
2026-03-30 00:00:00,20260330,6,2,1.92,0.0855,48.09,8,8.8,8.75,-39.29,-0.817,Synthetic demonstration data — not actual University of Sydney results
2026-03-30 00:00:00,20260330,7,2,2.24,0.0807,56.26,11,12.05,11.65,-44.21,-0.7858,Synthetic demonstration data — not actual University of Sydney results
2026-03-30 00:00:00,20260330,8,3,1.35,0.057,34.92,1,0.55,0.53,-34.37,-0.9842,Synthetic demonstration data — not actual University of Sydney results
2026-03-30 00:00:00,20260330,9,3,1.59,0.087,39.63,18,23.12,22.19,-16.51,-0.4166,Synthetic demonstration data — not actual University of Sydney results
2026-03-30 00:00:00,20260330,10,3,1.55,0.077,39.15,4,6.19,6.41,-32.96,-0.8419,Synthetic demonstration data — not actual University of Sydney results
2026-04-06 00:00:00,20260406,1,1,2.04,0.1179,52.1,10,15.32,14.47,-36.78,-0.706,Synthetic demonstration data — not actual University of Sydney results
2026-04-06 00:00:00,20260406,2,1,1.96,0.0571,53.64,15,16.6,15.34,-37.04,-0.6905,Synthetic demonstration data — not actual University of Sydney results
2026-04-06 00:00:00,20260406,3,1,1.91,0.0365,53.31,12,12.09,11.14,-41.22,-0.7732,Synthetic demonstration data — not actual University of Sydney results
2026-04-06 00:00:00,20260406,4,1,1.9,0.0779,50.78,24,28.02,29.81,-22.76,-0.4482,Synthetic demonstration data — not actual University of Sydney results
2026-04-06 00:00:00,20260406,5,2,1.83,0.0379,48.11,28,34.68,36.51,-13.43,-0.2792,Synthetic demonstration data — not actual University of Sydney results
2026-04-06 00:00:00,20260406,6,2,2.21,0.0336,58.54,11,11.15,10.54,-47.39,-0.8095,Synthetic demonstration data — not actual University of Sydney results
2026-04-06 00:00:00,20260406,7,2,1.93,0.0446,50.54,8,7.52,7.6,-43.02,-0.8512,Synthetic demonstration data — not actual University of Sydney results
2026-04-06 00:00:00,20260406,8,3,1.51,0.0763,38.18,6,5.65,5.37,-32.53,-0.852,Synthetic demonstration data — not actual University of Sydney results
2026-04-06 00:00:00,20260406,9,3,1.52,0.0659,38.88,15,16.03,16.81,-22.85,-0.5877,Synthetic demonstration data — not actual University of Sydney results
2026-04-06 00:00:00,20260406,10,3,1.67,0.0511,43.31,8,8.52,9.16,-34.79,-0.8033,Synthetic demonstration data — not actual University of Sydney results
2026-04-13 00:00:00,20260413,1,1,1.95,0.0611,53.11,16,20.73,18.95,-32.38,-0.6096,Synthetic demonstration data — not actual University of Sydney results
2026-04-13 00:00:00,20260413,2,1,1.86,0.0664,50.28,27,33.35,35.25,-16.93,-0.3367,Synthetic demonstration data — not actual University of Sydney results
2026-04-13 00:00:00,20260413,3,1,1.79,0.0244,50.53,14,15.78,16.25,-34.75,-0.6877,Synthetic demonstration data — not actual University of Sydney results
2026-04-13 00:00:00,20260413,4,1,2.06,0.0288,58.03,23,23.11,22.44,-34.92,-0.6018,Synthetic demonstration data — not actual University of Sydney results
2026-04-13 00:00:00,20260413,5,2,2.05,0.0721,52.04,33,35.49,34.49,-16.55,-0.3181,Synthetic demonstration data — not actual University of Sydney results
2026-04-13 00:00:00,20260413,6,2,2.12,0.0287,56.27,5,5.36,5.53,-50.91,-0.9048,Synthetic demonstration data — not actual University of Sydney results
2026-04-13 00:00:00,20260413,7,2,2.1,0.0434,55.07,4,3.36,3.07,-51.71,-0.939,Synthetic demonstration data — not actual University of Sydney results
2026-04-13 00:00:00,20260413,8,3,1.55,0.0734,39.18,9,12.63,12.36,-26.55,-0.6776,Synthetic demonstration data — not actual University of Sydney results
2026-04-13 00:00:00,20260413,9,3,1.52,0.0404,40.01,24,30.26,31.42,-9.75,-0.2438,Synthetic demonstration data — not actual University of Sydney results
2026-04-13 00:00:00,20260413,10,3,1.52,0.015,41.07,7,4.11,4.1,-36.96,-0.8999,Synthetic demonstration data — not actual University of Sydney results
2026-04-20 00:00:00,20260420,1,1,1.73,0.0855,45.87,9,9.65,10.16,-36.22,-0.7896,Synthetic demonstration data — not actual University of Sydney results
2026-04-20 00:00:00,20260420,2,1,1.94,0.0684,52.28,14,18.94,18.98,-33.34,-0.6377,Synthetic demonstration data — not actual University of Sydney results
2026-04-20 00:00:00,20260420,3,1,1.81,0.1075,46.84,19,26.17,25.24,-20.67,-0.4413,Synthetic demonstration data — not actual University of Sydney results
2026-04-20 00:00:00,20260420,4,1,1.98,0.0742,53.15,29,32.46,34.47,-20.69,-0.3892,Synthetic demonstration data — not actual University of Sydney results
2026-04-20 00:00:00,20260420,5,2,2.09,0.0802,52.66,27,26.28,27.0,-26.38,-0.5009,Synthetic demonstration data — not actual University of Sydney results
2026-04-20 00:00:00,20260420,6,2,2.23,0.0857,55.82,8,10.04,10.6,-45.78,-0.8201,Synthetic demonstration data — not actual University of Sydney results
2026-04-20 00:00:00,20260420,7,2,2.17,0.0515,56.25,7,7.65,8.03,-48.6,-0.864,Synthetic demonstration data — not actual University of Sydney results
2026-04-20 00:00:00,20260420,8,3,1.35,0.0614,34.68,5,4.21,4.25,-30.47,-0.8786,Synthetic demonstration data — not actual University of Sydney results
2026-04-20 00:00:00,20260420,9,3,1.36,0.0606,34.97,22,29.19,28.38,-5.78,-0.1653,Synthetic demonstration data — not actual University of Sydney results
2026-04-20 00:00:00,20260420,10,3,1.43,0.0328,37.91,5,5.28,5.1,-32.63,-0.8607,Synthetic demonstration data — not actual University of Sydney results
2026-04-27 00:00:00,20260427,1,1,2.1,0.0776,56.11,20,24.86,25.06,-31.25,-0.5569,Synthetic demonstration data — not actual University of Sydney results
2026-04-27 00:00:00,20260427,2,1,2.04,0.0905,53.83,14,18.13,17.14,-35.7,-0.6632,Synthetic demonstration data — not actual University of Sydney results
2026-04-27 00:00:00,20260427,3,1,1.72,0.01,49.38,12,12.2,13.06,-37.18,-0.7529,Synthetic demonstration data — not actual University of Sydney results
2026-04-27 00:00:00,20260427,4,1,1.94,0.044,53.66,24,24.49,25.19,-29.17,-0.5436,Synthetic demonstration data — not actual University of Sydney results
2026-04-27 00:00:00,20260427,5,2,1.89,0.0241,50.47,34,41.93,44.23,-8.54,-0.1693,Synthetic demonstration data — not actual University of Sydney results
2026-04-27 00:00:00,20260427,6,2,1.82,0.0532,47.25,5,3.47,3.19,-43.78,-0.9266,Synthetic demonstration data — not actual University of Sydney results
2026-04-27 00:00:00,20260427,7,2,2.1,0.0901,52.36,9,9.91,10.09,-42.45,-0.8107,Synthetic demonstration data — not actual University of Sydney results
2026-04-27 00:00:00,20260427,8,3,1.54,0.0455,40.31,2,3.62,3.51,-36.69,-0.9102,Synthetic demonstration data — not actual University of Sydney results
2026-04-27 00:00:00,20260427,9,3,1.59,0.0639,40.67,20,25.08,23.44,-15.59,-0.3833,Synthetic demonstration data — not actual University of Sydney results
2026-04-27 00:00:00,20260427,10,3,1.49,0.0122,40.15,0,0.0,0.0,-40.15,-1.0,Synthetic demonstration data — not actual University of Sydney results
2026-05-04 00:00:00,20260504,1,1,1.94,0.0669,52.44,15,16.37,17.43,-36.07,-0.6878,Synthetic demonstration data — not actual University of Sydney results
2026-05-04 00:00:00,20260504,2,1,1.87,0.06,50.93,20,25.92,24.8,-25.01,-0.4911,Synthetic demonstration data — not actual University of Sydney results
2026-05-04 00:00:00,20260504,3,1,1.84,0.0376,51.22,16,18.59,17.73,-32.63,-0.637,Synthetic demonstration data — not actual University of Sydney results
2026-05-04 00:00:00,20260504,4,1,1.84,0.041,51.15,25,26.6,26.55,-24.55,-0.4799,Synthetic demonstration data — not actual University of Sydney results
2026-05-04 00:00:00,20260504,5,2,1.8,0.1023,44.32,30,34.54,37.27,-9.78,-0.2206,Synthetic demonstration data — not actual University of Sydney results
2026-05-04 00:00:00,20260504,6,2,1.82,0.0419,47.76,10,11.77,11.33,-35.99,-0.7535,Synthetic demonstration data — not actual University of Sydney results
2026-05-04 00:00:00,20260504,7,2,1.89,0.1039,46.44,7,9.42,8.59,-37.02,-0.7972,Synthetic demonstration data — not actual University of Sydney results
2026-05-04 00:00:00,20260504,8,3,1.36,0.1051,33.42,3,3.3,3.02,-30.12,-0.9012,Synthetic demonstration data — not actual University of Sydney results
2026-05-04 00:00:00,20260504,9,3,1.62,0.1031,39.73,21,26.18,24.22,-13.55,-0.3411,Synthetic demonstration data — not actual University of Sydney results
2026-05-04 00:00:00,20260504,10,3,1.57,0.0287,41.64,4,5.82,5.37,-35.82,-0.8602,Synthetic demonstration data — not actual University of Sydney results
2026-05-11 00:00:00,20260511,1,1,1.83,0.0273,51.62,15,20.5,21.02,-31.12,-0.6029,Synthetic demonstration data — not actual University of Sydney results
2026-05-11 00:00:00,20260511,2,1,2.0,0.0726,53.77,16,23.21,24.37,-30.56,-0.5683,Synthetic demonstration data — not actual University of Sydney results
2026-05-11 00:00:00,20260511,3,1,1.74,0.0749,46.79,18,20.49,20.64,-26.3,-0.5621,Synthetic demonstration data — not actual University of Sydney results
2026-05-11 00:00:00,20260511,4,1,1.96,0.0823,52.26,27,28.8,26.86,-23.46,-0.449,Synthetic demonstration data — not actual University of Sydney results
2026-05-11 00:00:00,20260511,5,2,1.84,0.1285,43.89,36,38.17,37.89,-5.72,-0.1303,Synthetic demonstration data — not actual University of Sydney results
2026-05-11 00:00:00,20260511,6,2,2.0,0.0634,51.18,6,7.43,7.31,-43.75,-0.8548,Synthetic demonstration data — not actual University of Sydney results
2026-05-11 00:00:00,20260511,7,2,1.94,0.082,48.67,7,7.85,8.08,-40.82,-0.8387,Synthetic demonstration data — not actual University of Sydney results
2026-05-11 00:00:00,20260511,8,3,1.38,0.0995,33.98,6,6.87,6.7,-27.11,-0.7978,Synthetic demonstration data — not actual University of Sydney results
2026-05-11 00:00:00,20260511,9,3,1.56,0.0533,40.37,25,26.62,28.64,-13.75,-0.3406,Synthetic demonstration data — not actual University of Sydney results
2026-05-11 00:00:00,20260511,10,3,1.47,0.0563,37.87,3,2.55,2.54,-35.32,-0.9327,Synthetic demonstration data — not actual University of Sydney results
2026-05-18 00:00:00,20260518,1,1,1.79,0.0687,48.32,12,16.63,17.57,-31.69,-0.6558,Synthetic demonstration data — not actual University of Sydney results
2026-05-18 00:00:00,20260518,2,1,2.04,0.0995,53.32,10,16.3,14.97,-37.02,-0.6943,Synthetic demonstration data — not actual University of Sydney results
2026-05-18 00:00:00,20260518,3,1,1.91,0.0572,52.28,14,15.66,15.6,-36.62,-0.7005,Synthetic demonstration data — not actual University of Sydney results
2026-05-18 00:00:00,20260518,4,1,2.01,0.0557,54.96,32,35.08,36.47,-19.88,-0.3618,Synthetic demonstration data — not actual University of Sydney results
