event_id,case_id,event_datetime,from_status,to_status,team_key,event_type,business_hours_since_previous,synthetic_label
EVT-0000211,CASE-000054,2026-05-27 17:09:12,In Progress,Resolved,5,Status Change,35.59,Synthetic demonstration data — not actual University of Sydney results
EVT-0000212,CASE-000055,2025-01-09 13:08:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000213,CASE-000055,2025-01-09 21:37:45,Submitted,Triaged,5,Status Change,5.48,Synthetic demonstration data — not actual University of Sydney results
EVT-0000214,CASE-000055,2025-01-12 23:00:31,Triaged,Resolved,5,Status Change,52.82,Synthetic demonstration data — not actual University of Sydney results
EVT-0000215,CASE-000056,2026-08-15 17:50:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000216,CASE-000056,2026-08-15 20:36:12,Submitted,Triaged,1,Status Change,1.79,Synthetic demonstration data — not actual University of Sydney results
EVT-0000217,CASE-000056,2026-08-16 02:45:34,Triaged,Assigned,1,Status Change,5.76,Synthetic demonstration data — not actual University of Sydney results
EVT-0000218,CASE-000057,2026-07-07 16:18:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000219,CASE-000057,2026-07-07 21:23:16,Submitted,Triaged,1,Status Change,3.28,Synthetic demonstration data — not actual University of Sydney results
EVT-0000220,CASE-000057,2026-07-08 08:45:50,Triaged,Assigned,1,Status Change,10.62,Synthetic demonstration data — not actual University of Sydney results
EVT-0000221,CASE-000057,2026-07-10 16:55:11,Assigned,Resolved,1,Status Change,46.85,Synthetic demonstration data — not actual University of Sydney results
EVT-0000222,CASE-000058,2026-04-16 12:22:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000223,CASE-000058,2026-04-16 17:10:00,Submitted,Triaged,5,Status Change,3.1,Synthetic demonstration data — not actual University of Sydney results
EVT-0000224,CASE-000058,2026-04-16 23:15:45,Triaged,Assigned,5,Status Change,7.03,Synthetic demonstration data — not actual University of Sydney results
EVT-0000225,CASE-000058,2026-04-18 00:24:35,Assigned,Resolved,5,Status Change,23.25,Synthetic demonstration data — not actual University of Sydney results
EVT-0000226,CASE-000059,2026-02-01 20:21:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000227,CASE-000059,2026-02-02 01:35:52,Submitted,Triaged,5,Status Change,3.39,Synthetic demonstration data — not actual University of Sydney results
EVT-0000229,CASE-000059,2026-02-03 04:32:13,Assigned,In Progress,5,Status Change,20.77,Synthetic demonstration data — not actual University of Sydney results
EVT-0000230,CASE-000059,2026-02-03 17:03:15,In Progress,Resolved,5,Status Change,28.84,Synthetic demonstration data — not actual University of Sydney results
EVT-0000231,CASE-000060,2025-07-09 19:13:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000232,CASE-000060,2025-07-10 02:42:16,Submitted,Triaged,8,Status Change,4.83,Synthetic demonstration data — not actual University of Sydney results
EVT-0000233,CASE-000060,2025-07-12 07:55:14,Triaged,Assigned,8,Status Change,39.16,Synthetic demonstration data — not actual University of Sydney results
EVT-0000234,CASE-000060,2025-07-23 14:49:36,Assigned,Resolved,8,Status Change,213.94,Synthetic demonstration data — not actual University of Sydney results
EVT-0000235,CASE-000061,2026-02-05 15:14:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000236,CASE-000061,2026-02-05 20:32:43,Submitted,Triaged,5,Status Change,3.43,Synthetic demonstration data — not actual University of Sydney results
EVT-0000237,CASE-000061,2026-02-06 11:24:33,Triaged,Assigned,5,Status Change,13.02,Synthetic demonstration data — not actual University of Sydney results
EVT-0000238,CASE-000061,2026-02-08 05:46:32,Assigned,Resolved,5,Status Change,40.35,Synthetic demonstration data — not actual University of Sydney results
EVT-0000239,CASE-000062,2026-06-17 14:21:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000240,CASE-000062,2026-06-17 20:18:07,Submitted,Triaged,5,Status Change,3.84,Synthetic demonstration data — not actual University of Sydney results
EVT-0000242,CASE-000062,2026-06-20 06:17:45,Assigned,In Progress,5,Status Change,41.26,Synthetic demonstration data — not actual University of Sydney results
EVT-0000243,CASE-000062,2026-06-21 07:09:50,In Progress,Resolved,5,Status Change,57.3,Synthetic demonstration data — not actual University of Sydney results
EVT-0000244,CASE-000063,2025-09-14 14:20:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000245,CASE-000063,2025-09-14 21:08:00,Submitted,Triaged,7,Status Change,4.39,Synthetic demonstration data — not actual University of Sydney results
EVT-0000246,CASE-000063,2025-09-15 02:20:00,Triaged,Assigned,7,Status Change,7.74,Synthetic demonstration data — not actual University of Sydney results
EVT-0000247,CASE-000063,2025-09-16 11:21:15,Assigned,Cancelled,7,Status Change,29.05,Synthetic demonstration data — not actual University of Sydney results
EVT-0000248,CASE-000064,2024-12-19 14:03:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000249,CASE-000064,2024-12-20 02:57:43,Submitted,Assigned,9,Status Change,8.33,Synthetic demonstration data — not actual University of Sydney results
EVT-0000250,CASE-000064,2024-12-20 10:52:04,Assigned,In Progress,9,Status Change,13.43,Synthetic demonstration data — not actual University of Sydney results
EVT-0000251,CASE-000064,2024-12-20 18:57:49,In Progress,Resolved,9,Status Change,18.65,Synthetic demonstration data — not actual University of Sydney results
EVT-0000252,CASE-000065,2026-05-08 10:29:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000253,CASE-000065,2026-05-08 12:32:50,Submitted,Triaged,5,Status Change,1.33,Synthetic demonstration data — not actual University of Sydney results
EVT-0000254,CASE-000065,2026-05-08 15:38:07,Triaged,Assigned,5,Status Change,3.32,Synthetic demonstration data — not actual University of Sydney results
EVT-0000255,CASE-000065,2026-05-09 15:32:41,Assigned,Resolved,5,Status Change,18.75,Synthetic demonstration data — not actual University of Sydney results
EVT-0000256,CASE-000066,2025-02-10 08:23:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000258,CASE-000066,2025-02-10 13:34:02,Triaged,Assigned,5,Status Change,3.34,Synthetic demonstration data — not actual University of Sydney results
EVT-0000259,CASE-000066,2025-02-11 06:13:21,Assigned,In Progress,5,Status Change,14.09,Synthetic demonstration data — not actual University of Sydney results
EVT-0000260,CASE-000066,2025-02-11 14:42:56,In Progress,Resolved,5,Status Change,19.57,Synthetic demonstration data — not actual University of Sydney results
EVT-0000261,CASE-000067,2025-02-17 11:26:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000262,CASE-000067,2025-02-17 14:05:21,Submitted,Triaged,5,Status Change,1.71,Synthetic demonstration data — not actual University of Sydney results
EVT-0000263,CASE-000067,2025-02-18 10:51:26,Triaged,Assigned,5,Status Change,15.11,Synthetic demonstration data — not actual University of Sydney results
EVT-0000264,CASE-000067,2025-02-22 17:28:27,Assigned,Resolved,5,Status Change,81.32,Synthetic demonstration data — not actual University of Sydney results
EVT-0000265,CASE-000068,2026-07-17 14:55:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000266,CASE-000068,2026-07-18 00:04:07,Submitted,Triaged,5,Status Change,5.9,Synthetic demonstration data — not actual University of Sydney results
EVT-0000267,CASE-000068,2026-07-18 14:33:52,Triaged,Assigned,5,Status Change,15.26,Synthetic demonstration data — not actual University of Sydney results
EVT-0000268,CASE-000068,2026-07-20 11:48:57,Assigned,Resolved,5,Status Change,44.45,Synthetic demonstration data — not actual University of Sydney results
EVT-0000269,CASE-000069,2025-01-20 19:41:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000270,CASE-000069,2025-01-20 23:30:00,Submitted,Triaged,1,Status Change,2.46,Synthetic demonstration data — not actual University of Sydney results
EVT-0000271,CASE-000069,2025-01-21 16:53:13,Triaged,Resolved,1,Status Change,13.68,Synthetic demonstration data — not actual University of Sydney results
EVT-0000272,CASE-000070,2024-09-03 17:20:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000273,CASE-000070,2024-09-03 23:03:40,Submitted,Triaged,2,Status Change,3.7,Synthetic demonstration data — not actual University of Sydney results
EVT-0000274,CASE-000070,2024-09-05 05:09:26,Triaged,Assigned,2,Status Change,23.11,Synthetic demonstration data — not actual University of Sydney results
EVT-0000275,CASE-000070,2024-09-07 08:50:38,Assigned,Resolved,2,Status Change,56.46,Synthetic demonstration data — not actual University of Sydney results
EVT-0000276,CASE-000071,2025-02-11 16:11:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000277,CASE-000071,2025-02-12 00:15:48,Submitted,Triaged,1,Status Change,5.21,Synthetic demonstration data — not actual University of Sydney results
EVT-0000278,CASE-000071,2025-02-13 15:09:33,Triaged,Assigned,1,Status Change,30.31,Synthetic demonstration data — not actual University of Sydney results
EVT-0000279,CASE-000071,2025-02-19 15:58:32,Assigned,Resolved,1,Status Change,123.74,Synthetic demonstration data — not actual University of Sydney results
EVT-0000280,CASE-000072,2026-02-27 12:08:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000281,CASE-000072,2026-02-27 14:32:57,Submitted,Triaged,4,Status Change,1.56,Synthetic demonstration data — not actual University of Sydney results
EVT-0000282,CASE-000072,2026-02-27 22:07:02,Triaged,Assigned,4,Status Change,6.44,Synthetic demonstration data — not actual University of Sydney results
EVT-0000283,CASE-000072,2026-03-03 14:49:37,Assigned,Resolved,4,Status Change,63.67,Synthetic demonstration data — not actual University of Sydney results
EVT-0000284,CASE-000073,2026-01-15 20:25:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000285,CASE-000073,2026-01-16 09:28:21,Submitted,Assigned,5,Status Change,8.42,Synthetic demonstration data — not actual University of Sydney results
EVT-0000286,CASE-000073,2026-01-17 17:03:26,Assigned,Resolved,5,Status Change,28.8,Synthetic demonstration data — not actual University of Sydney results
EVT-0000287,CASE-000074,2024-12-30 09:27:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000288,CASE-000074,2024-12-30 12:37:04,Submitted,Triaged,1,Status Change,2.04,Synthetic demonstration data — not actual University of Sydney results
EVT-0000289,CASE-000074,2024-12-30 21:26:02,Triaged,Assigned,1,Status Change,7.73,Synthetic demonstration data — not actual University of Sydney results
EVT-0000290,CASE-000074,2024-12-31 14:43:25,Assigned,In Progress,1,Status Change,18.89,Synthetic demonstration data — not actual University of Sydney results
EVT-0000291,CASE-000074,2025-01-01 02:06:29,In Progress,Resolved,1,Status Change,26.23,Synthetic demonstration data — not actual University of Sydney results
EVT-0000292,CASE-000075,2025-01-31 12:27:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000293,CASE-000075,2025-01-31 14:44:16,Submitted,Triaged,4,Status Change,1.48,Synthetic demonstration data — not actual University of Sydney results
EVT-0000294,CASE-000075,2025-02-01 12:38:31,Triaged,Assigned,4,Status Change,15.61,Synthetic demonstration data — not actual University of Sydney results
EVT-0000295,CASE-000075,2025-02-04 15:03:09,Assigned,Resolved,4,Status Change,63.61,Synthetic demonstration data — not actual University of Sydney results
EVT-0000296,CASE-000076,2025-04-07 19:25:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000297,CASE-000076,2025-04-08 00:35:04,Submitted,Triaged,9,Status Change,3.33,Synthetic demonstration data — not actual University of Sydney results
EVT-0000298,CASE-000076,2025-04-08 03:44:12,Triaged,Assigned,9,Status Change,5.37,Synthetic demonstration data — not actual University of Sydney results
EVT-0000299,CASE-000076,2025-04-09 07:20:47,Assigned,Resolved,9,Status Change,23.18,Synthetic demonstration data — not actual University of Sydney results
EVT-0000300,CASE-000077,2026-02-26 18:16:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000301,CASE-000077,2026-02-27 07:40:28,Submitted,Triaged,5,Status Change,8.65,Synthetic demonstration data — not actual University of Sydney results
EVT-0000302,CASE-000077,2026-02-27 16:40:57,Triaged,Assigned,5,Status Change,14.46,Synthetic demonstration data — not actual University of Sydney results
EVT-0000303,CASE-000077,2026-03-02 07:48:08,Assigned,Resolved,5,Status Change,55.18,Synthetic demonstration data — not actual University of Sydney results
EVT-0000304,CASE-000078,2025-03-09 15:53:00,New,Submitted,0,Status Change,0.0,Synthetic demonstration data — not actual University of Sydney results
EVT-0000305,CASE-000078,2025-03-09 19:07:52,Submitted,Triaged,6,Status Change,2.1,Synthetic demonstration data — not actual University of Sydney results
