date,date_key,service_key,self_service_sessions,successful_completions,abandonments,estimated_cases_deflected,completion_rate,synthetic_label
2026-01-29 00:00:00,20260129,2,133,90,43,50,0.673,Synthetic demonstration data — not actual University of Sydney results
2026-01-30 00:00:00,20260130,1,194,121,73,63,0.622,Synthetic demonstration data — not actual University of Sydney results
2026-01-30 00:00:00,20260130,2,107,77,30,33,0.7173,Synthetic demonstration data — not actual University of Sydney results
2026-01-31 00:00:00,20260131,1,120,72,48,35,0.6029,Synthetic demonstration data — not actual University of Sydney results
2026-01-31 00:00:00,20260131,2,151,111,40,44,0.7329,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,1,120,71,49,37,0.5949,Synthetic demonstration data — not actual University of Sydney results
2026-02-01 00:00:00,20260201,2,121,86,35,37,0.7089,Synthetic demonstration data — not actual University of Sydney results
2026-02-02 00:00:00,20260202,1,213,130,83,72,0.6096,Synthetic demonstration data — not actual University of Sydney results
2026-02-02 00:00:00,20260202,2,115,83,32,49,0.7197,Synthetic demonstration data — not actual University of Sydney results
2026-02-03 00:00:00,20260203,1,229,144,85,59,0.6307,Synthetic demonstration data — not actual University of Sydney results
2026-02-03 00:00:00,20260203,2,188,137,51,52,0.7306,Synthetic demonstration data — not actual University of Sydney results
2026-02-04 00:00:00,20260204,1,189,109,80,50,0.5757,Synthetic demonstration data — not actual University of Sydney results
2026-02-04 00:00:00,20260204,2,158,105,53,54,0.6671,Synthetic demonstration data — not actual University of Sydney results
2026-02-05 00:00:00,20260205,1,186,95,91,51,0.5098,Synthetic demonstration data — not actual University of Sydney results
2026-02-05 00:00:00,20260205,2,217,139,78,84,0.6386,Synthetic demonstration data — not actual University of Sydney results
2026-02-06 00:00:00,20260206,1,209,128,81,48,0.612,Synthetic demonstration data — not actual University of Sydney results
2026-02-06 00:00:00,20260206,2,165,122,43,66,0.7382,Synthetic demonstration data — not actual University of Sydney results
2026-02-07 00:00:00,20260207,1,128,70,58,38,0.5445,Synthetic demonstration data — not actual University of Sydney results
2026-02-07 00:00:00,20260207,2,98,74,24,40,0.7593,Synthetic demonstration data — not actual University of Sydney results
2026-02-08 00:00:00,20260208,1,132,81,51,40,0.6173,Synthetic demonstration data — not actual University of Sydney results
2026-02-08 00:00:00,20260208,2,145,99,46,41,0.6834,Synthetic demonstration data — not actual University of Sydney results
2026-02-09 00:00:00,20260209,1,251,154,97,74,0.6129,Synthetic demonstration data — not actual University of Sydney results
2026-02-09 00:00:00,20260209,2,140,105,35,63,0.7467,Synthetic demonstration data — not actual University of Sydney results
2026-02-10 00:00:00,20260210,1,165,91,74,46,0.5506,Synthetic demonstration data — not actual University of Sydney results
2026-02-10 00:00:00,20260210,2,210,150,60,58,0.7139,Synthetic demonstration data — not actual University of Sydney results
2026-02-11 00:00:00,20260211,1,233,130,103,67,0.5601,Synthetic demonstration data — not actual University of Sydney results
2026-02-11 00:00:00,20260211,2,165,118,47,53,0.7173,Synthetic demonstration data — not actual University of Sydney results
2026-02-12 00:00:00,20260212,1,175,105,70,52,0.5977,Synthetic demonstration data — not actual University of Sydney results
2026-02-12 00:00:00,20260212,2,182,129,53,59,0.7091,Synthetic demonstration data — not actual University of Sydney results
2026-02-13 00:00:00,20260213,1,192,126,66,49,0.6557,Synthetic demonstration data — not actual University of Sydney results
2026-02-13 00:00:00,20260213,2,129,94,35,39,0.7252,Synthetic demonstration data — not actual University of Sydney results
2026-02-14 00:00:00,20260214,1,156,96,60,58,0.6133,Synthetic demonstration data — not actual University of Sydney results
2026-02-14 00:00:00,20260214,2,119,89,30,40,0.7488,Synthetic demonstration data — not actual University of Sydney results
2026-02-15 00:00:00,20260215,1,133,81,52,47,0.6064,Synthetic demonstration data — not actual University of Sydney results
2026-02-15 00:00:00,20260215,2,118,99,19,58,0.8382,Synthetic demonstration data — not actual University of Sydney results
2026-02-16 00:00:00,20260216,1,237,136,101,52,0.5722,Synthetic demonstration data — not actual University of Sydney results
2026-02-16 00:00:00,20260216,2,117,88,29,46,0.7499,Synthetic demonstration data — not actual University of Sydney results
2026-02-17 00:00:00,20260217,1,201,114,87,59,0.5663,Synthetic demonstration data — not actual University of Sydney results
2026-02-17 00:00:00,20260217,2,122,92,30,44,0.755,Synthetic demonstration data — not actual University of Sydney results
2026-02-18 00:00:00,20260218,1,197,98,99,50,0.4957,Synthetic demonstration data — not actual University of Sydney results
2026-02-18 00:00:00,20260218,2,166,116,50,68,0.6962,Synthetic demonstration data — not actual University of Sydney results
2026-02-19 00:00:00,20260219,1,220,126,94,58,0.5729,Synthetic demonstration data — not actual University of Sydney results
2026-02-19 00:00:00,20260219,2,173,128,45,49,0.7398,Synthetic demonstration data — not actual University of Sydney results
2026-02-20 00:00:00,20260220,1,173,94,79,36,0.5449,Synthetic demonstration data — not actual University of Sydney results
2026-02-20 00:00:00,20260220,2,137,97,40,45,0.7073,Synthetic demonstration data — not actual University of Sydney results
2026-02-21 00:00:00,20260221,1,140,82,58,35,0.5851,Synthetic demonstration data — not actual University of Sydney results
2026-02-21 00:00:00,20260221,2,94,65,29,37,0.6927,Synthetic demonstration data — not actual University of Sydney results
2026-02-22 00:00:00,20260222,1,184,107,77,50,0.5823,Synthetic demonstration data — not actual University of Sydney results
2026-02-22 00:00:00,20260222,2,116,74,42,33,0.6404,Synthetic demonstration data — not actual University of Sydney results
2026-02-23 00:00:00,20260223,1,226,142,84,62,0.6296,Synthetic demonstration data — not actual University of Sydney results
2026-02-23 00:00:00,20260223,2,197,149,48,65,0.7545,Synthetic demonstration data — not actual University of Sydney results
2026-02-24 00:00:00,20260224,1,158,80,78,36,0.5048,Synthetic demonstration data — not actual University of Sydney results
2026-02-24 00:00:00,20260224,2,134,92,42,50,0.6894,Synthetic demonstration data — not actual University of Sydney results
2026-02-25 00:00:00,20260225,1,156,81,75,49,0.5224,Synthetic demonstration data — not actual University of Sydney results
2026-02-25 00:00:00,20260225,2,161,118,43,64,0.731,Synthetic demonstration data — not actual University of Sydney results
2026-02-26 00:00:00,20260226,1,185,109,76,51,0.5901,Synthetic demonstration data — not actual University of Sydney results
2026-02-26 00:00:00,20260226,2,165,123,42,61,0.7466,Synthetic demonstration data — not actual University of Sydney results
2026-02-27 00:00:00,20260227,1,143,71,72,43,0.4951,Synthetic demonstration data — not actual University of Sydney results
2026-02-27 00:00:00,20260227,2,176,127,49,50,0.7198,Synthetic demonstration data — not actual University of Sydney results
2026-02-28 00:00:00,20260228,1,107,66,41,30,0.6185,Synthetic demonstration data — not actual University of Sydney results
2026-02-28 00:00:00,20260228,2,121,76,45,40,0.6257,Synthetic demonstration data — not actual University of Sydney results
2026-03-01 00:00:00,20260301,1,141,78,63,38,0.5552,Synthetic demonstration data — not actual University of Sydney results
2026-03-01 00:00:00,20260301,2,148,114,34,43,0.7675,Synthetic demonstration data — not actual University of Sydney results
2026-03-02 00:00:00,20260302,1,200,116,84,45,0.5798,Synthetic demonstration data — not actual University of Sydney results
2026-03-02 00:00:00,20260302,2,134,103,31,44,0.7694,Synthetic demonstration data — not actual University of Sydney results
2026-03-03 00:00:00,20260303,1,230,124,106,68,0.54,Synthetic demonstration data — not actual University of Sydney results
2026-03-03 00:00:00,20260303,2,139,109,30,60,0.7827,Synthetic demonstration data — not actual University of Sydney results
2026-03-04 00:00:00,20260304,1,192,115,77,54,0.5979,Synthetic demonstration data — not actual University of Sydney results
2026-03-04 00:00:00,20260304,2,206,144,62,54,0.7004,Synthetic demonstration data — not actual University of Sydney results
2026-03-05 00:00:00,20260305,1,163,96,67,49,0.5916,Synthetic demonstration data — not actual University of Sydney results
2026-03-05 00:00:00,20260305,2,145,109,36,43,0.7545,Synthetic demonstration data — not actual University of Sydney results
2026-03-06 00:00:00,20260306,1,253,140,113,77,0.5551,Synthetic demonstration data — not actual University of Sydney results
2026-03-06 00:00:00,20260306,2,176,110,66,63,0.6275,Synthetic demonstration data — not actual University of Sydney results
2026-03-07 00:00:00,20260307,1,140,82,58,39,0.5881,Synthetic demonstration data — not actual University of Sydney results
2026-03-07 00:00:00,20260307,2,110,75,35,37,0.6806,Synthetic demonstration data — not actual University of Sydney results
2026-03-08 00:00:00,20260308,1,137,81,56,31,0.5891,Synthetic demonstration data — not actual University of Sydney results
2026-03-08 00:00:00,20260308,2,128,95,33,40,0.7429,Synthetic demonstration data — not actual University of Sydney results
2026-03-09 00:00:00,20260309,1,197,104,93,47,0.5305,Synthetic demonstration data — not actual University of Sydney results
2026-03-09 00:00:00,20260309,2,176,120,56,65,0.6831,Synthetic demonstration data — not actual University of Sydney results
2026-03-10 00:00:00,20260310,1,182,105,77,55,0.5781,Synthetic demonstration data — not actual University of Sydney results
2026-03-10 00:00:00,20260310,2,197,136,61,61,0.6911,Synthetic demonstration data — not actual University of Sydney results
2026-03-11 00:00:00,20260311,1,277,154,123,73,0.5552,Synthetic demonstration data — not actual University of Sydney results
2026-03-11 00:00:00,20260311,2,186,115,71,50,0.6187,Synthetic demonstration data — not actual University of Sydney results
2026-03-12 00:00:00,20260312,1,195,100,95,49,0.5115,Synthetic demonstration data — not actual University of Sydney results
2026-03-12 00:00:00,20260312,2,94,56,38,34,0.5907,Synthetic demonstration data — not actual University of Sydney results
2026-03-13 00:00:00,20260313,1,193,97,96,58,0.5035,Synthetic demonstration data — not actual University of Sydney results
2026-03-13 00:00:00,20260313,2,141,100,41,40,0.7116,Synthetic demonstration data — not actual University of Sydney results
2026-03-14 00:00:00,20260314,1,125,75,50,32,0.6024,Synthetic demonstration data — not actual University of Sydney results
2026-03-14 00:00:00,20260314,2,110,83,27,43,0.759,Synthetic demonstration data — not actual University of Sydney results
2026-03-15 00:00:00,20260315,1,138,80,58,31,0.5773,Synthetic demonstration data — not actual University of Sydney results
2026-03-15 00:00:00,20260315,2,94,70,24,36,0.7442,Synthetic demonstration data — not actual University of Sydney results
2026-03-16 00:00:00,20260316,1,240,139,101,83,0.581,Synthetic demonstration data — not actual University of Sydney results
2026-03-16 00:00:00,20260316,2,162,115,47,49,0.7072,Synthetic demonstration data — not actual University of Sydney results
2026-03-17 00:00:00,20260317,1,225,144,81,61,0.6409,Synthetic demonstration data — not actual University of Sydney results
2026-03-17 00:00:00,20260317,2,114,84,30,51,0.735,Synthetic demonstration data — not actual University of Sydney results
2026-03-18 00:00:00,20260318,1,225,128,97,79,0.5711,Synthetic demonstration data — not actual University of Sydney results
2026-03-18 00:00:00,20260318,2,102,73,29,36,0.7194,Synthetic demonstration data — not actual University of Sydney results
2026-03-19 00:00:00,20260319,1,233,152,81,88,0.6514,Synthetic demonstration data — not actual University of Sydney results
2026-03-19 00:00:00,20260319,2,181,128,53,69,0.7093,Synthetic demonstration data — not actual University of Sydney results
2026-03-20 00:00:00,20260320,1,157,88,69,34,0.5587,Synthetic demonstration data — not actual University of Sydney results
2026-03-20 00:00:00,20260320,2,130,87,43,48,0.6722,Synthetic demonstration data — not actual University of Sydney results
2026-03-21 00:00:00,20260321,1,135,78,57,42,0.5784,Synthetic demonstration data — not actual University of Sydney results
2026-03-21 00:00:00,20260321,2,152,109,43,65,0.7187,Synthetic demonstration data — not actual University of Sydney results
2026-03-22 00:00:00,20260322,1,115,64,51,24,0.5549,Synthetic demonstration data — not actual University of Sydney results
2026-03-22 00:00:00,20260322,2,121,101,20,41,0.8338,Synthetic demonstration data — not actual University of Sydney results
2026-03-23 00:00:00,20260323,1,195,116,79,68,0.596,Synthetic demonstration data — not actual University of Sydney results
2026-03-23 00:00:00,20260323,2,154,108,46,63,0.6992,Synthetic demonstration data — not actual University of Sydney results
2026-03-24 00:00:00,20260324,1,189,114,75,53,0.602,Synthetic demonstration data — not actual University of Sydney results
2026-03-24 00:00:00,20260324,2,123,90,33,53,0.7357,Synthetic demonstration data — not actual University of Sydney results
2026-03-25 00:00:00,20260325,1,191,114,77,50,0.5946,Synthetic demonstration data — not actual University of Sydney results
2026-03-25 00:00:00,20260325,2,134,91,43,54,0.6787,Synthetic demonstration data — not actual University of Sydney results
2026-03-26 00:00:00,20260326,1,182,116,66,60,0.6367,Synthetic demonstration data — not actual University of Sydney results
2026-03-26 00:00:00,20260326,2,118,86,32,45,0.7328,Synthetic demonstration data — not actual University of Sydney results
2026-03-27 00:00:00,20260327,1,213,120,93,51,0.5619,Synthetic demonstration data — not actual University of Sydney results
2026-03-27 00:00:00,20260327,2,163,120,43,53,0.7342,Synthetic demonstration data — not actual University of Sydney results
2026-03-28 00:00:00,20260328,1,143,83,60,42,0.5774,Synthetic demonstration data — not actual University of Sydney results
2026-03-28 00:00:00,20260328,2,110,72,38,33,0.654,Synthetic demonstration data — not actual University of Sydney results
2026-03-29 00:00:00,20260329,1,158,91,67,49,0.5788,Synthetic demonstration data — not actual University of Sydney results
2026-03-29 00:00:00,20260329,2,61,46,15,22,0.7535,Synthetic demonstration data — not actual University of Sydney results
2026-03-30 00:00:00,20260330,1,187,102,85,46,0.544,Synthetic demonstration data — not actual University of Sydney results
2026-03-30 00:00:00,20260330,2,155,113,42,65,0.7275,Synthetic demonstration data — not actual University of Sydney results
2026-03-31 00:00:00,20260331,1,168,99,69,39,0.5868,Synthetic demonstration data — not actual University of Sydney results
2026-03-31 00:00:00,20260331,2,222,154,68,74,0.6947,Synthetic demonstration data — not actual University of Sydney results
2026-04-01 00:00:00,20260401,1,171,114,57,45,0.6648,Synthetic demonstration data — not actual University of Sydney results
2026-04-01 00:00:00,20260401,2,137,102,35,51,0.7456,Synthetic demonstration data — not actual University of Sydney results
2026-04-02 00:00:00,20260402,1,178,127,51,71,0.7161,Synthetic demonstration data — not actual University of Sydney results
2026-04-02 00:00:00,20260402,2,132,93,39,41,0.7065,Synthetic demonstration data — not actual University of Sydney results
2026-04-03 00:00:00,20260403,1,104,62,42,30,0.5951,Synthetic demonstration data — not actual University of Sydney results
2026-04-03 00:00:00,20260403,2,120,83,37,44,0.6911,Synthetic demonstration data — not actual University of Sydney results
2026-04-04 00:00:00,20260404,1,104,70,34,38,0.6701,Synthetic demonstration data — not actual University of Sydney results
2026-04-04 00:00:00,20260404,2,71,51,20,22,0.724,Synthetic demonstration data — not actual University of Sydney results
2026-04-05 00:00:00,20260405,1,116,84,32,51,0.7201,Synthetic demonstration data — not actual University of Sydney results
2026-04-05 00:00:00,20260405,2,120,94,26,36,0.787,Synthetic demonstration data — not actual University of Sydney results
2026-04-06 00:00:00,20260406,1,107,71,36,38,0.6679,Synthetic demonstration data — not actual University of Sydney results
2026-04-06 00:00:00,20260406,2,141,96,45,55,0.683,Synthetic demonstration data — not actual University of Sydney results
2026-04-07 00:00:00,20260407,1,122,78,44,44,0.6409,Synthetic demonstration data — not actual University of Sydney results
2026-04-07 00:00:00,20260407,2,133,84,49,36,0.6298,Synthetic demonstration data — not actual University of Sydney results
2026-04-08 00:00:00,20260408,1,110,82,28,44,0.7446,Synthetic demonstration data — not actual University of Sydney results
2026-04-08 00:00:00,20260408,2,144,103,41,54,0.7138,Synthetic demonstration data — not actual University of Sydney results
2026-04-09 00:00:00,20260409,1,153,106,47,60,0.6953,Synthetic demonstration data — not actual University of Sydney results
2026-04-09 00:00:00,20260409,2,118,84,34,39,0.71,Synthetic demonstration data — not actual University of Sydney results
2026-04-10 00:00:00,20260410,1,170,104,66,45,0.6122,Synthetic demonstration data — not actual University of Sydney results
2026-04-10 00:00:00,20260410,2,164,124,40,74,0.755,Synthetic demonstration data — not actual University of Sydney results
2026-04-11 00:00:00,20260411,1,125,80,45,34,0.6388,Synthetic demonstration data — not actual University of Sydney results
2026-04-11 00:00:00,20260411,2,153,117,36,64,0.7634,Synthetic demonstration data — not actual University of Sydney results
2026-04-12 00:00:00,20260412,1,98,71,27,40,0.7276,Synthetic demonstration data — not actual University of Sydney results
2026-04-12 00:00:00,20260412,2,124,86,38,44,0.6964,Synthetic demonstration data — not actual University of Sydney results
2026-04-13 00:00:00,20260413,1,158,108,50,55,0.6859,Synthetic demonstration data — not actual University of Sydney results
2026-04-13 00:00:00,20260413,2,142,100,42,58,0.7016,Synthetic demonstration data — not actual University of Sydney results
2026-04-14 00:00:00,20260414,1,137,98,39,49,0.7126,Synthetic demonstration data — not actual University of Sydney results
2026-04-14 00:00:00,20260414,2,144,100,44,43,0.6942,Synthetic demonstration data — not actual University of Sydney results
2026-04-15 00:00:00,20260415,1,187,117,70,52,0.6263,Synthetic demonstration data — not actual University of Sydney results
2026-04-15 00:00:00,20260415,2,109,84,25,38,0.7728,Synthetic demonstration data — not actual University of Sydney results
2026-04-16 00:00:00,20260416,1,223,154,69,77,0.6895,Synthetic demonstration data — not actual University of Sydney results
2026-04-16 00:00:00,20260416,2,152,106,46,58,0.6957,Synthetic demonstration data — not actual University of Sydney results
2026-04-17 00:00:00,20260417,1,144,99,45,51,0.6863,Synthetic demonstration data — not actual University of Sydney results
2026-04-17 00:00:00,20260417,2,116,78,38,39,0.6693,Synthetic demonstration data — not actual University of Sydney results
2026-04-18 00:00:00,20260418,1,114,67,47,35,0.5862,Synthetic demonstration data — not actual University of Sydney results
2026-04-18 00:00:00,20260418,2,144,105,39,50,0.7279,Synthetic demonstration data — not actual University of Sydney results
2026-04-19 00:00:00,20260419,1,119,86,33,44,0.7231,Synthetic demonstration data — not actual University of Sydney results
2026-04-19 00:00:00,20260419,2,96,70,26,39,0.7336,Synthetic demonstration data — not actual University of Sydney results
2026-04-20 00:00:00,20260420,1,132,85,47,50,0.6426,Synthetic demonstration data — not actual University of Sydney results
2026-04-20 00:00:00,20260420,2,99,70,29,26,0.7062,Synthetic demonstration data — not actual University of Sydney results
2026-04-21 00:00:00,20260421,1,134,90,44,46,0.6706,Synthetic demonstration data — not actual University of Sydney results
2026-04-21 00:00:00,20260421,2,91,62,29,33,0.6807,Synthetic demonstration data — not actual University of Sydney results
2026-04-22 00:00:00,20260422,1,168,136,32,52,0.8124,Synthetic demonstration data — not actual University of Sydney results
2026-04-22 00:00:00,20260422,2,134,92,42,42,0.6888,Synthetic demonstration data — not actual University of Sydney results
2026-04-23 00:00:00,20260423,1,177,118,59,72,0.6678,Synthetic demonstration data — not actual University of Sydney results
2026-04-23 00:00:00,20260423,2,119,87,32,47,0.7281,Synthetic demonstration data — not actual University of Sydney results
2026-04-24 00:00:00,20260424,1,138,98,40,47,0.7122,Synthetic demonstration data — not actual University of Sydney results
2026-04-24 00:00:00,20260424,2,108,76,32,46,0.7012,Synthetic demonstration data — not actual University of Sydney results
2026-04-25 00:00:00,20260425,1,118,78,40,45,0.6612,Synthetic demonstration data — not actual University of Sydney results
2026-04-25 00:00:00,20260425,2,113,77,36,34,0.6816,Synthetic demonstration data — not actual University of Sydney results
2026-04-26 00:00:00,20260426,1,116,79,37,31,0.6849,Synthetic demonstration data — not actual University of Sydney results
2026-04-26 00:00:00,20260426,2,117,86,31,42,0.7375,Synthetic demonstration data — not actual University of Sydney results
2026-04-27 00:00:00,20260427,1,146,104,42,41,0.7096,Synthetic demonstration data — not actual University of Sydney results
2026-04-27 00:00:00,20260427,2,108,73,35,42,0.6804,Synthetic demonstration data — not actual University of Sydney results
2026-04-28 00:00:00,20260428,1,142,99,43,55,0.6996,Synthetic demonstration data — not actual University of Sydney results
2026-04-28 00:00:00,20260428,2,133,89,44,39,0.6718,Synthetic demonstration data — not actual University of Sydney results
2026-04-29 00:00:00,20260429,1,178,130,48,58,0.7317,Synthetic demonstration data — not actual University of Sydney results
2026-04-29 00:00:00,20260429,2,112,87,25,37,0.7769,Synthetic demonstration data — not actual University of Sydney results
2026-04-30 00:00:00,20260430,1,167,102,65,52,0.6081,Synthetic demonstration data — not actual University of Sydney results
2026-04-30 00:00:00,20260430,2,185,126,59,60,0.6816,Synthetic demonstration data — not actual University of Sydney results
2026-05-01 00:00:00,20260501,1,149,100,49,48,0.6715,Synthetic demonstration data — not actual University of Sydney results
2026-05-01 00:00:00,20260501,2,121,95,26,54,0.7877,Synthetic demonstration data — not actual University of Sydney results
2026-05-02 00:00:00,20260502,1,114,82,32,38,0.7189,Synthetic demonstration data — not actual University of Sydney results
2026-05-02 00:00:00,20260502,2,92,66,26,27,0.7172,Synthetic demonstration data — not actual University of Sydney results
2026-05-03 00:00:00,20260503,1,92,57,35,33,0.6186,Synthetic demonstration data — not actual University of Sydney results
2026-05-03 00:00:00,20260503,2,113,85,28,47,0.7509,Synthetic demonstration data — not actual University of Sydney results
2026-05-04 00:00:00,20260504,1,209,118,91,45,0.5627,Synthetic demonstration data — not actual University of Sydney results
2026-05-04 00:00:00,20260504,2,176,142,34,56,0.8079,Synthetic demonstration data — not actual University of Sydney results
2026-05-05 00:00:00,20260505,1,116,88,28,46,0.761,Synthetic demonstration data — not actual University of Sydney results
2026-05-05 00:00:00,20260505,2,75,48,27,18,0.6433,Synthetic demonstration data — not actual University of Sydney results
2026-05-06 00:00:00,20260506,1,115,80,35,43,0.6961,Synthetic demonstration data — not actual University of Sydney results
2026-05-06 00:00:00,20260506,2,127,95,32,37,0.7511,Synthetic demonstration data — not actual University of Sydney results
2026-05-07 00:00:00,20260507,1,183,122,61,66,0.6671,Synthetic demonstration data — not actual University of Sydney results
2026-05-07 00:00:00,20260507,2,111,79,32,40,0.7083,Synthetic demonstration data — not actual University of Sydney results
2026-05-08 00:00:00,20260508,1,103,67,36,36,0.6514,Synthetic demonstration data — not actual University of Sydney results
2026-05-08 00:00:00,20260508,2,197,143,54,84,0.726,Synthetic demonstration data — not actual University of Sydney results
2026-05-09 00:00:00,20260509,1,91,58,33,25,0.6343,Synthetic demonstration data — not actual University of Sydney results
2026-05-09 00:00:00,20260509,2,112,77,35,37,0.6854,Synthetic demonstration data — not actual University of Sydney results
2026-05-10 00:00:00,20260510,1,159,101,58,56,0.6337,Synthetic demonstration data — not actual University of Sydney results
2026-05-10 00:00:00,20260510,2,83,61,22,25,0.7355,Synthetic demonstration data — not actual University of Sydney results
2026-05-11 00:00:00,20260511,1,109,70,39,36,0.6458,Synthetic demonstration data — not actual University of Sydney results
2026-05-11 00:00:00,20260511,2,158,115,43,46,0.7302,Synthetic demonstration data — not actual University of Sydney results
2026-05-12 00:00:00,20260512,1,143,105,38,46,0.7355,Synthetic demonstration data — not actual University of Sydney results
2026-05-12 00:00:00,20260512,2,130,96,34,41,0.7399,Synthetic demonstration data — not actual University of Sydney results
2026-05-13 00:00:00,20260513,1,138,96,42,51,0.6937,Synthetic demonstration data — not actual University of Sydney results
2026-05-13 00:00:00,20260513,2,113,86,27,42,0.7603,Synthetic demonstration data — not actual University of Sydney results
2026-05-14 00:00:00,20260514,1,209,164,45,86,0.7848,Synthetic demonstration data — not actual University of Sydney results
2026-05-14 00:00:00,20260514,2,135,101,34,55,0.7491,Synthetic demonstration data — not actual University of Sydney results
2026-05-15 00:00:00,20260515,1,134,85,49,41,0.6345,Synthetic demonstration data — not actual University of Sydney results
2026-05-15 00:00:00,20260515,2,109,85,24,50,0.7779,Synthetic demonstration data — not actual University of Sydney results
2026-05-16 00:00:00,20260516,1,110,71,39,34,0.6498,Synthetic demonstration data — not actual University of Sydney results
2026-05-16 00:00:00,20260516,2,99,70,29,39,0.712,Synthetic demonstration data — not actual University of Sydney results
2026-05-17 00:00:00,20260517,1,139,100,39,47,0.7187,Synthetic demonstration data — not actual University of Sydney results
2026-05-17 00:00:00,20260517,2,85,61,24,28,0.712,Synthetic demonstration data — not actual University of Sydney results
2026-05-18 00:00:00,20260518,1,141,100,41,43,0.7086,Synthetic demonstration data — not actual University of Sydney results
2026-05-18 00:00:00,20260518,2,136,97,39,54,0.7142,Synthetic demonstration data — not actual University of Sydney results
2026-05-19 00:00:00,20260519,1,149,100,49,45,0.6741,Synthetic demonstration data — not actual University of Sydney results
2026-05-19 00:00:00,20260519,2,175,127,48,56,0.7233,Synthetic demonstration data — not actual University of Sydney results
2026-05-20 00:00:00,20260520,1,110,74,36,41,0.6694,Synthetic demonstration data — not actual University of Sydney results
2026-05-20 00:00:00,20260520,2,153,114,39,49,0.7472,Synthetic demonstration data — not actual University of Sydney results
2026-05-21 00:00:00,20260521,1,186,125,61,55,0.6737,Synthetic demonstration data — not actual University of Sydney results
2026-05-21 00:00:00,20260521,2,103,63,40,30,0.6148,Synthetic demonstration data — not actual University of Sydney results
2026-05-22 00:00:00,20260522,1,125,78,47,35,0.6248,Synthetic demonstration data — not actual University of Sydney results
2026-05-22 00:00:00,20260522,2,101,71,30,32,0.7061,Synthetic demonstration data — not actual University of Sydney results
2026-05-23 00:00:00,20260523,1,141,92,49,38,0.6553,Synthetic demonstration data — not actual University of Sydney results
2026-05-23 00:00:00,20260523,2,118,81,37,38,0.686,Synthetic demonstration data — not actual University of Sydney results
2026-05-24 00:00:00,20260524,1,110,67,43,40,0.6103,Synthetic demonstration data — not actual University of Sydney results
2026-05-24 00:00:00,20260524,2,111,87,24,49,0.7799,Synthetic demonstration data — not actual University of Sydney results
2026-05-25 00:00:00,20260525,1,139,102,37,49,0.7324,Synthetic demonstration data — not actual University of Sydney results
2026-05-25 00:00:00,20260525,2,139,94,45,50,0.6763,Synthetic demonstration data — not actual University of Sydney results
2026-05-26 00:00:00,20260526,1,114,71,43,28,0.6239,Synthetic demonstration data — not actual University of Sydney results
2026-05-26 00:00:00,20260526,2,101,75,26,34,0.7425,Synthetic demonstration data — not actual University of Sydney results
2026-05-27 00:00:00,20260527,1,152,95,57,49,0.6261,Synthetic demonstration data — not actual University of Sydney results
2026-05-27 00:00:00,20260527,2,149,111,38,56,0.7417,Synthetic demonstration data — not actual University of Sydney results
2026-05-28 00:00:00,20260528,1,164,111,53,50,0.6789,Synthetic demonstration data — not actual University of Sydney results
2026-05-28 00:00:00,20260528,2,165,120,45,64,0.7269,Synthetic demonstration data — not actual University of Sydney results
2026-05-29 00:00:00,20260529,1,107,78,29,46,0.7273,Synthetic demonstration data — not actual University of Sydney results
2026-05-29 00:00:00,20260529,2,124,97,27,60,0.7807,Synthetic demonstration data — not actual University of Sydney results
2026-05-30 00:00:00,20260530,1,119,72,47,30,0.6085,Synthetic demonstration data — not actual University of Sydney results
2026-05-30 00:00:00,20260530,2,67,48,19,18,0.7121,Synthetic demonstration data — not actual University of Sydney results
2026-05-31 00:00:00,20260531,1,119,89,30,43,0.7463,Synthetic demonstration data — not actual University of Sydney results
2026-05-31 00:00:00,20260531,2,104,73,31,28,0.7034,Synthetic demonstration data — not actual University of Sydney results
2026-06-01 00:00:00,20260601,1,118,78,40,32,0.6616,Synthetic demonstration data — not actual University of Sydney results
2026-06-01 00:00:00,20260601,2,107,70,37,32,0.6541,Synthetic demonstration data — not actual University of Sydney results
2026-06-02 00:00:00,20260602,1,127,73,54,36,0.5771,Synthetic demonstration data — not actual University of Sydney results
2026-06-02 00:00:00,20260602,2,136,93,43,48,0.6814,Synthetic demonstration data — not actual University of Sydney results
2026-06-03 00:00:00,20260603,1,137,103,34,54,0.754,Synthetic demonstration data — not actual University of Sydney results
2026-06-03 00:00:00,20260603,2,116,88,28,45,0.7616,Synthetic demonstration data — not actual University of Sydney results
2026-06-04 00:00:00,20260604,1,201,137,64,71,0.6816,Synthetic demonstration data — not actual University of Sydney results
2026-06-04 00:00:00,20260604,2,133,90,43,51,0.6778,Synthetic demonstration data — not actual University of Sydney results
2026-06-05 00:00:00,20260605,1,194,116,78,45,0.5969,Synthetic demonstration data — not actual University of Sydney results
2026-06-05 00:00:00,20260605,2,61,42,19,25,0.6808,Synthetic demonstration data — not actual University of Sydney results
2026-06-06 00:00:00,20260606,1,119,69,50,40,0.5838,Synthetic demonstration data — not actual University of Sydney results
2026-06-06 00:00:00,20260606,2,113,88,25,45,0.7794,Synthetic demonstration data — not actual University of Sydney results
2026-06-07 00:00:00,20260607,1,85,56,29,32,0.663,Synthetic demonstration data — not actual University of Sydney results
